"Obs","AGI"
41913,5.38320330445317
41914,9.92126247157964
41915,9.87663833892391
41916,1.14418938729454
41917,1.29694757511553
41918,5.53344583044963
41919,7.63496870022784
41920,4.71211635287182
41921,8.50530210418897
41922,7.38470828986884
41923,7.1652177754802
41924,3.43308713513919
41925,0
41926,11.7021427177235
41927,9.01128128591334
41928,2.95757524855328
41929,17.3970685928735
41930,6.34997559770368
41931,10.2361238677835
41932,0
41933,5.89885575090859
41934,2.79994149027921
41935,12.4852493904477
41936,5.28507415683836
41937,1.07231017424523
41938,11.8910167661944
41939,6.57103121401301
41940,13.9420640784671
41941,9.36342260623536
41942,3.14708758231177
41943,2.79937689017296
41944,3.02205183584602
41945,3.39972827290172
41946,0
41947,2.24037086940907
41948,11.3882227357135
41949,10.1097379460322
41950,16.3640730033978
41951,0
41952,9.72323271415022
41953,14.6425239255394
41954,8.05869710092483
41955,0
41956,4.23786024475317
41957,18.608042154521
41958,4.57498507770365
41959,4.5308353649679
41960,10.7723376720053
41961,0
41962,15.1447744434357
41963,6.39179721367767
41964,7.45500559220592
41965,4.0330162932887
41966,11.7092720952973
41967,1.27133036920781
41968,8.59138645752946
41969,1.57715107193466
41970,7.17749798732004
41971,12.588174878007
41972,0
41973,13.5211931141993
41974,1.34025657487218
41975,1.67610548002347
41976,2.81781458863319
41977,0
41978,1.7573309758883
41979,9.61318900174959
41980,14.2039999800141
41981,19.0891434211086
41982,8.88170149253466
41983,0.503860213777811
41984,0
41985,0.0878899906612816
41986,0
41987,4.7245880166275
41988,12.5982438790477
41989,6.15849160864807
41990,3.4459033323626
41991,11.9308761061887
41992,7.1340466891229
41993,6.52630069672393
41994,6.90842331247758
41995,8.32082851629834
41996,7.17843681245756
41997,10.1562005201704
41998,0
41999,6.75628143540731
42000,15.7708064176098
42001,0
42002,11.088905224047
42003,0
42004,0
42005,1.55914278623511
42006,7.85624268346158
42007,7.88195759794954
42008,1.54731723716577
42009,0
42010,12.0920509586929
42011,4.96358609052879
42012,8.02166010054252
42013,7.21625518862891
42014,9.22266930869255
42015,2.52726817005065
42016,2.28490576115604
42017,11.6599795194393
42018,2.41545751586669
42019,9.03587549635873
42020,22.0370171971542
42021,13.256255498169
42022,2.39852484134167
42023,9.36101103177966
42024,1.17947831008153
42025,7.02237076858545
42026,11.0260895923807
42027,20.0670481679158
42028,0
42029,5.66500991154945
42030,10.8517822152794
42031,12.2870195796158
42032,9.49790815840686
42033,15.5892076233751
42034,4.10253833015361
42035,3.66591534096238
42036,5.32645865919236
42037,10.0323350732859
42038,4.94666878480056
42039,0
42040,18.1009094647994
42041,12.9166015997155
42042,8.79281403436127
42043,9.57238774022554
42044,13.8950315562214
42045,5.58351200757111
42046,10.1021437836332
42047,15.7217754625474
42048,21.0657889035547
42049,8.17128018250192
42050,9.21447369397877
42051,14.0127818739759
42052,5.05043134946355
42053,9.63218692982202
42054,9.99265255291322
42055,11.3460890076167
42056,2.16608746468222
42057,3.95414523824868
42058,6.59966106977364
42059,4.91438313473155
42060,18.2285339782747
42061,13.8123460109983
42062,9.28203018613976
42063,8.59581407203075
42064,1.30831809349282
42065,7.24539287370428
42066,3.71872267484244
42067,16.8799263954604
42068,10.7256793443545
42069,5.25336857776943
42070,16.7441515270031
42071,12.3252912396033
42072,12.7063152914401
42073,0
42074,3.52351723402283
42075,20.0044442423688
42076,7.12402205940439
42077,9.78615669689695
42078,9.15087268291462
42079,8.70272669537342
42080,2.07900287467626
42081,10.7949740395791
42082,10.1705031798244
42083,9.96437056958771
42084,15.8318502225224
42085,0
42086,4.48432274096479
42087,6.78720458689024
42088,11.0266380630322
42089,8.96008929832363
42090,13.0809717602719
42091,8.98240221525033
42092,12.1022831816542
42093,8.27991192317271
42094,30.1795577381846
42095,9.9587576232908
42096,0
42097,0
42098,7.4473683877698
42099,6.54825832977715
42100,8.22240606404359
42101,1.71924453509767
42102,5.06951264672074
42103,19.0175107837608
42104,25.4975858599951
42105,18.067904348035
42106,11.789405210258
42107,14.995838991027
42108,14.6466396706559
42109,13.76618184449
42110,15.1229324580736
42111,8.08823382013122
42112,5.22577576516973
42113,10.179464967304
42114,13.2318957305124
42115,20.2126778843672
42116,18.0325428592797
42117,11.7358237355471
42118,20.8654030652442
42119,6.9823896232547
42120,9.22550435392811
42121,18.1650147190864
42122,7.35604661136377
42123,17.0721478168098
42124,14.5429541144281
42125,2.70544401237343
42126,12.7935783568858
42127,20.2949644715512
42128,11.3736279298888
42129,12.7394641444508
42130,12.6055797419475
42131,14.4154775673754
42132,5.90959854448189
42133,6.92593759782755
42134,23.7455981968956
42135,24.0556246722844
42136,19.8054637664369
42137,16.3707021878478
42138,25.5615811680954
42139,31.1526890315504
42140,12.9289123405826
42141,20.2896341028944
42142,18.6841249413176
42143,19.6785199114991
42144,17.6162991063828
42145,16.2397631836249
42146,19.0232164509434
42147,14.3655773042088
42148,6.77698553734164
42149,16.6975802981321
42150,15.2336325947128
42151,14.1592153204418
42152,13.9256002578826
42153,1.6410963288476
42154,32.7683635517368
42155,32.1118905628712
42156,22.7023427418866
42157,33.379574725347
42158,29.2608282483985
42159,26.1995943280526
42160,20.1578620997277
42161,29.9294645252839
42162,4.84809323139829
42163,4.93454516316288
42164,2.96534180671468
42165,0
42166,8.57689464402478
42167,0
42168,2.99517068928885
42169,0
42170,0
42171,6.44985558961394
42172,12.2577446924749
42173,0
42174,0
42175,8.35786100414905
42176,8.47526380793185
42177,7.6903669712063
42178,1.62724103028456
42179,0
42180,0
42181,0
42182,0
42183,1.37258384501749
42184,0
42185,16.6737342456821
42186,7.89251148079117
42187,0
42188,5.06776640422832
42189,1.04634681761342
42190,0
42191,12.0920952379381
42192,3.26848279324561
42193,0
42194,0
42195,0
42196,0
42197,0
42198,6.17586244973464
42199,1.4142232555819
42200,0
42201,0.000500941958507428
42202,1.72339418235159
42203,0
42204,0
42205,18.3788702961965
42206,0
42207,0
42208,9.20710593078028
42209,0
42210,0
42211,2.06879849635889
42212,0
42213,1.51120810137792
42214,4.03337433165636
42215,0
42216,3.4365496667898
42217,8.81186926708402
42218,0
42219,0
42220,0.606177087396889
42221,6.87399191289846
42222,4.39173558988224
42223,2.87151268803154
42224,7.93304424085502
42225,0
42226,0
42227,0
42228,1.0685168564619
42229,7.63145307862459
42230,3.90077211740367
42231,0
42232,14.2373573271772
42233,3.45655959265412
42234,11.6210720126014
42235,0.296054883220715
42236,0
42237,3.53055914427471
42238,0
42239,5.98656198448579
42240,11.9299813371085
42241,2.3817353042719
42242,2.90335510156423
42243,11.948286919289
42244,10.8546142817912
42245,0
42246,0.765233096975818
42247,0
42248,0
42249,3.59667930066144
42250,1.76830472799922
42251,4.9014810295846
42252,0
42253,1.28196240199176
42254,10.2717229343314
42255,1.79421823585621
42256,3.68584108880159
42257,0
42258,4.42355560267658
42259,0
42260,0.644723976829746
42261,2.53037260105206
42262,0
42263,10.1412224383327
42264,5.48600842158148
42265,11.7114045465181
42266,0
42267,0
42268,0
42269,0
42270,0
42271,0
42272,5.85232584187006
42273,2.32490225771755
42274,0
42275,13.7746183466792
42276,0
42277,1.0573398674421
42278,13.1310844184138
42279,0
42280,7.98411120241833
42281,6.64102386927581
42282,0
42283,0
42284,8.09247067443511
42285,5.48235213367712
42286,0
42287,0
42288,0
42289,0
42290,0
42291,0
42292,0
42293,0
42294,0.0657879254994898
42295,3.89598804945318
42296,2.56443763481086
42297,0
42298,0
42299,6.69716882583222
42300,0
42301,0
42302,12.6121361263477
42303,1.70359492239008
42304,0
42305,16.2852133278554
42306,9.75543636311115
42307,1.42044062799665
42308,8.85262443492814
42309,0
42310,10.6426608733316
42311,0
42312,8.64661366725942
42313,4.13905035408611
42314,13.803176500931
42315,0
42316,12.5751001767293
42317,4.1675653863654
42318,0
42319,0
42320,0
42321,8.24375713221333
42322,3.30061963767515
42323,3.81223675394748
42324,5.86043057732221
42325,0
42326,0
42327,0
42328,5.89626985703747
42329,9.03015256564243
42330,3.17449129650846
42331,0
42332,4.05607045059508
42333,13.796097620106
42334,0
42335,6.49950682906345
42336,0
42337,0
42338,0
42339,0
42340,0
42341,3.70212607546403
42342,0
42343,0
42344,21.2617077078078
42345,13.0525068132625
42346,2.42686018926096
42347,0
42348,0
42349,0
42350,0
42351,1.73178595033065
42352,0.538858348076915
42353,0.451211401596023
42354,2.17188862039506
42355,0
42356,9.94154526531791
42357,3.90121001352516
42358,0
42359,0
42360,3.98290890313766
42361,2.25524831246341
42362,3.51263005842037
42363,2.46637731022694
42364,3.11079011604591
42365,16.6324090470131
42366,0
42367,13.9737833494591
42368,5.96008574229298
42369,3.16456081813211
42370,9.8788267901988
42371,8.1913482802344
42372,0
42373,3.03945116483589
42374,8.84567829662079
42375,0.699278046861565
42376,0
42377,0
42378,0
42379,17.131677266527
42380,0
42381,0.484052647653451
42382,0
42383,8.42186417940458
42384,7.42196718503828
42385,1.70615500234685
42386,2.78831357255982
42387,0
42388,0
42389,0
42390,0
42391,6.26739445196242
42392,1.34099954682261
42393,0
42394,0
42395,4.23435105677421
42396,0
42397,0
42398,9.21249251691946
42399,0.377011362910099
42400,11.1748013646059
42401,5.66047610927487
42402,1.269319446001
42403,0
42404,1.61977954136838
42405,3.19264075059063
42406,3.43607543355332
42407,0
42408,2.02990539762437
42409,2.31252764849208
42410,4.17108932441602
42411,0.10513574428223
42412,0
42413,0
42414,6.49827769342287
42415,0
42416,5.44202418357717
42417,0
42418,0
42419,7.14982830154233
42420,1.8389203361161
42421,0
42422,1.45582107171612
42423,0
42424,0
42425,0
42426,8.80075710114924
42427,0
42428,9.40636447517012
42429,14.084312976186
42430,0
42431,0
42432,1.17417636048143
42433,0
42434,0
42435,8.7450228504515
42436,0
42437,1.11058465047306
42438,4.916773855917
42439,0
42440,0
42441,5.88412554112015
42442,1.43461589541879
42443,1.1165194638454
42444,9.90192023360264
42445,0
42446,4.85496545480462
42447,0
42448,0
42449,4.37803655579201
42450,2.43228242556586
42451,0
42452,0
42453,14.0485593951109
42454,0
42455,0
42456,0
42457,3.80016968318874
42458,8.949312928473
42459,0
42460,9.54746669449413
42461,0
42462,4.98408842501545
42463,0
42464,10.2849938451545
42465,0
42466,0
42467,0
42468,1.71882862430208
42469,4.63476862103752
42470,0
42471,5.73643853290117
42472,0.87227492548871
42473,2.38989618065559
42474,9.01191518875918
42475,1.78390849237368
42476,2.53579257015515
42477,13.4905537751224
42478,0
42479,3.79168200806901
42480,4.52344019955916
42481,13.5447384589981
42482,9.35990488935665
42483,7.97219418231528
42484,0
42485,0
42486,0
42487,0.912145924674155
42488,0
42489,0
42490,0
42491,6.18211973437973
42492,0.753088040424122
42493,0
42494,0
42495,0
42496,4.675970185072
42497,10.4799287490409
42498,0.91666051152644
42499,0.369232091331588
42500,0
42501,1.04529190313643
42502,3.84911559348166
42503,1.04915489295454
42504,18.8352163903796
42505,0
42506,11.380980707799
42507,0
42508,10.6469330158711
42509,14.1413180724569
42510,1.908794861759
42511,0
42512,5.46703504031087
42513,6.11284583718457
42514,5.56929372721528
42515,4.80224933039519
42516,0.0509749812981063
42517,5.05545300591556
42518,9.20342932696222
42519,0
42520,1.15116872930957
42521,0
42522,3.18060449588289
42523,3.00499383162515
42524,0.987721529285165
42525,0
42526,6.85983501446283
42527,0
42528,5.55802606922567
42529,0.771394993705723
42530,7.07672855904951
42531,0
42532,0
42533,0
42534,12.733268813853
42535,8.17918768833901
42536,1.9877480373686
42537,3.16983243942635
42538,7.7777699670881
42539,1.5180308085929
42540,3.66703545103262
42541,8.24187087863872
42542,4.20568592934595
42543,1.25565049096854
42544,4.12618684652043
42545,9.85489309973122
42546,5.24089257842822
42547,9.56021075629638
42548,0
42549,6.92789459627188
42550,0.654235733897125
42551,6.33064153319671
42552,5.68167438786604
42553,0.117084551284937
42554,0.942141574594318
42555,3.71892285639499
42556,18.5578677714528
42557,4.31419677264241
42558,0
42559,8.23471381246466
42560,3.59665992351279
42561,0
42562,2.44539678855049
42563,3.54782170800376
42564,12.5005428667256
42565,7.51713555001657
42566,10.0777122504564
42567,0.845343353148335
42568,0.706468261480459
42569,14.3146750513039
42570,0
42571,2.47749531983908
42572,5.96018853967502
42573,0
42574,0
42575,0.74235279935969
42576,0
42577,2.98035891481369
42578,5.22651768817755
42579,7.89082577702772
42580,0.70523998551512
42581,0
42582,3.7529844341822
42583,0.112318638891732
42584,3.84410320839558
42585,0
42586,1.42175936425425
42587,10.8993316535319
42588,6.8675811267712
42589,2.57473193649477
42590,0.133265841596
42591,5.67711439378036
42592,8.73329571106119
42593,3.78405018323887
42594,18.8599347061793
42595,7.03348547744276
42596,6.5416966479464
42597,6.04352766574318
42598,1.27349180149706
42599,6.1912470670899
42600,8.8380276254552
42601,0
42602,2.31764296217863
42603,0
42604,6.84578435558053
42605,2.0505171803456
42606,3.94997162277706
42607,7.20534552642751
42608,7.66668662691344
42609,17.9423927806311
42610,2.40059427215025
42611,2.44919197577309
42612,3.30761514400326
42613,6.16714848830273
42614,0
42615,2.15631071910217
42616,1.84927012384246
42617,0
42618,0.376741142318524
42619,0
42620,6.88667950622949
42621,5.75932233991284
42622,0.727175127382571
42623,4.98399494128981
42624,10.8462655814698
42625,0
42626,0.633959581187302
42627,3.80436598418521
42628,10.672914145475
42629,0
42630,10.3725355712837
42631,16.1367949022027
42632,0
42633,0
42634,0
42635,13.0963878500686
42636,9.32320710640179
42637,3.34204878206743
42638,0
42639,0
42640,0.698698633475941
42641,0
42642,1.08905905925438
42643,5.48853435693804
42644,7.9239072515217
42645,3.25990177742781
42646,0
42647,3.84337674014828
42648,2.32695322184038
42649,5.93230186267742
42650,0
42651,2.76521083047455
42652,5.74382702539231
42653,0
42654,11.4566118684015
42655,0
42656,7.00266949279294
42657,0.0747625225571639
42658,0.994339711985043
42659,0
42660,0
42661,0
42662,0
42663,4.76259633730395
42664,0
42665,0
42666,0
42667,1.35981387377226
42668,0.339106813966759
42669,3.50662198872501
42670,3.18909371033961
42671,10.7689261820811
42672,3.08588364111169
42673,0
42674,6.18912500258204
42675,0
42676,0
42677,1.13989535058025
42678,0
42679,4.50571250401631
42680,2.94850442749711
42681,0.854947637283297
42682,8.09417325920385
42683,5.65043738674912
42684,4.2895541666906
42685,4.36200992949021
42686,4.0250245442127
42687,15.359356440227
42688,0.0920408918531204
42689,0.508841054936186
42690,0
42691,3.0813461189978
42692,9.08693190164953
42693,0.67821715303289
42694,0
42695,5.52652273494922
42696,5.13272424542425
42697,0
42698,7.90786134025597
42699,2.37644539664827
42700,4.78399063816782
42701,6.19870733781985
42702,11.875436017617
42703,3.11414639532416
42704,0
42705,0.783397105787041
42706,7.60078640500857
42707,12.1126513079232
42708,0
42709,10.9492686070995
42710,0.099747526041005
42711,11.7148998357668
42712,13.1750439136924
42713,5.73109832175504
42714,18.5076621632107
42715,9.666354068892
42716,11.652694462465
42717,14.6309978932927
42718,0
42719,2.42164732665057
42720,1.73349359910252
42721,2.18590555113072
42722,6.45878606936166
42723,0
42724,0
42725,0
42726,8.22612735310928
42727,1.01523249422335
42728,5.95148414551752
42729,4.81599733820409
42730,0
42731,8.51846345701608
42732,1.1767189906255
42733,0
42734,1.70480187862303
42735,2.22207395382908
42736,0.458683726981216
42737,7.09715135089697
42738,1.67357070730683
42739,5.94961966031292
42740,0.670350430370092
42741,1.75970843769035
42742,13.9075677752017
42743,0
42744,6.20182620723029
42745,9.73583990403801
42746,9.70959114914331
42747,0.238443829442505
42748,7.18988938500611
42749,0
42750,1.84166229680589
42751,1.82393965296787
42752,5.43646621057286
42753,6.94147606285693
42754,0
42755,7.84637492201075
42756,3.00732161466611
42757,7.38807654617014
42758,6.69282405477906
42759,5.72829007552007
42760,7.87239961216253
42761,0
42762,7.66345034172945
42763,15.8358227619707
42764,0
42765,1.33846876789738
42766,0
42767,7.02657965562305
42768,4.05680376960554
42769,7.18562220840407
42770,9.65149696134455
42771,13.3370289346626
42772,3.54474304613295
42773,0
42774,9.0025813081319
42775,3.8926831311977
42776,5.80008669066731
42777,10.2006910105637
42778,0
42779,16.6854094712417
42780,3.33502786623551
42781,1.25851760189344
42782,2.04066858128813
42783,0.535651895135824
42784,0
42785,11.9845774948657
42786,0
42787,16.2624289183956
42788,3.08019336928294
42789,15.6238851756807
42790,9.14962968331233
42791,2.66067843140958
42792,12.8204709205007
42793,7.74073249998124
42794,5.56466552056642
42795,0
42796,14.655961232968
42797,11.5702635403331
42798,0
42799,7.10727915366334
42800,12.0405314949054
42801,10.3345258159235
42802,10.5351298404377
42803,4.72994549494614
42804,0.425758415039736
42805,8.3393733003043
42806,1.84687394104317
42807,3.30829508355582
42808,0.363004519784694
42809,8.01710863171094
42810,4.98163042051908
42811,15.1540110785945
42812,0
42813,8.6282007607556
42814,2.36644843378595
42815,11.2700485439133
42816,15.8393055424916
42817,9.71399581537876
42818,5.67924893897615
42819,8.9019204567386
42820,11.5530299666569
42821,13.4347015451162
42822,8.79327357656166
42823,7.85395762094389
42824,8.34460897499962
42825,1.6080945376731
42826,2.93535993788989
42827,0
42828,8.40561824157279
42829,0.458595993018658
42830,7.97243096929483
42831,9.61118447874724
42832,0.562319619212847
42833,0
42834,8.70129824360074
42835,3.36731069559789
42836,3.53913358107325
42837,10.8658571650595
42838,0
42839,12.2819849727388
42840,2.25964083331524
42841,0
42842,2.16639352628154
42843,1.21994382692828
42844,2.24027391457907
42845,6.44463299907675
42846,0
42847,5.10051821785933
42848,5.04802072502307
42849,18.0543476573147
42850,11.5362299391506
42851,7.08459047021094
42852,0
42853,2.40368277115723
42854,0
42855,9.84875262167122
42856,3.84341683928998
42857,4.80892129327281
42858,3.62235969672326
42859,10.5970278318403
42860,6.66951277154769
42861,0.783421033256798
42862,8.47590832834726
42863,16.7798660245169
42864,6.17062796851604
42865,3.22897525035167
42866,5.761620902619
42867,16.3869860707628
42868,0.502268713118928
42869,8.80079880962856
42870,5.5862679863322
42871,4.54293900329223
42872,15.8749720860621
42873,11.2966609097106
42874,8.4264313333225
42875,9.86090313367318
42876,4.18579665075216
42877,21.5810542069146
42878,4.43461116896935
42879,0
42880,10.6643348006316
42881,13.6552913201659
42882,5.81625418453592
42883,4.22545675944629
42884,8.49721095430923
42885,15.4603644273236
42886,2.20805537414389
42887,0.717891520974776
42888,0
42889,7.69906446664742
42890,7.93297717342971
42891,8.20872349313711
42892,10.4832100401541
42893,5.3961654295006
42894,1.01420464097633
42895,15.0367398392114
42896,19.3230624274411
42897,12.341004799483
42898,11.1808520191458
42899,14.3994354652834
42900,6.03351257982511
42901,7.31872433598898
42902,9.17973668797208
42903,18.0266679774951
42904,7.47681830497661
42905,18.5811685339197
42906,6.43656366293232
42907,12.8420166465392
42908,6.21085489580914
42909,13.2149247110564
42910,11.8747691343191
42911,16.6512663437746
42912,12.1030850145461
42913,18.3251019938995
42914,2.92155442306933
42915,15.1133747751889
42916,4.32442725905949
42917,0
42918,6.22792523817438
42919,5.16466857212978
42920,7.00818775966739
42921,0.430105905523415
42922,1.97458892903908
42923,14.8038063617221
42924,15.9432436099463
42925,12.104025004298
42926,10.1318163298308
42927,16.1542758587003
42928,9.57989024470402
42929,14.8655589784143
42930,16.9222726110879
42931,13.8403043212021
42932,29.2488215093269
42933,14.9587396483832
42934,26.7344135850124
42935,23.1401957452319
42936,12.9275947433003
42937,20.9342312357715
42938,15.7315012271936
42939,11.6342584729229
42940,20.6506466202013
42941,9.41823753098409
42942,21.1367063760914
42943,17.6926064575664
42944,12.1950475025613
42945,21.3063111761959
42946,16.2101428654948
42947,22.454122695989
42948,10.8372848528569
42949,22.9773180118071
42950,13.5252817431872
42951,18.610570116411
42952,0
42953,12.9943398327528
42954,17.5122317254541
42955,21.5048862582985
42956,10.1321006862127
42957,8.38853714901321
42958,25.0686214640631
42959,10.2448632141408
42960,11.7091638082233
42961,17.357320470453
42962,16.3313945683751
42963,22.6186492348382
42964,11.9502211613764
42965,3.68971002341033
42966,17.4158957974865
42967,17.4958963193355
42968,23.320155947167
42969,11.4704193078503
42970,14.7406313975264
42971,14.1210243389448
42972,18.8404708637768
42973,7.27338125313082
42974,17.7795012273084
42975,21.3029981757605
42976,15.8977245555515
42977,14.4757056855931
42978,11.7455357824729
42979,5.43276626172618
42980,19.7746915126695
42981,24.0662749358781
42982,13.7254199256637
42983,12.9755896083202
42984,11.3991845316528
42985,15.4095897542133
42986,7.68478188239491
42987,16.7919511050201
42988,15.6689223256441
42989,19.9310243641136
42990,17.9056036840926
42991,7.03876663573416
42992,24.3223779162505
42993,4.59153549469994
42994,15.599604759469
42995,12.430938011904
42996,15.5490094949556
42997,20.6558667511365
42998,14.3319462278509
42999,12.6010744302268
43000,12.9955085180374
43001,35.9798615023131
43002,32.122577455874
43003,36.2825822798406
43004,32.2287345967214
43005,35.3324956728175
43006,21.2066401281158
43007,32.8236548117477
43008,24.3886807810912
43009,26.419114589035
43010,32.112945909982
43011,20.6852653722841
43012,31.4314767960236
43013,30.5252524556392
43014,30.1190187114086
43015,39.7466999609883
43016,27.5352396390759
43017,31.364478048016
43018,0
43019,9.40564207119592
43020,0
43021,4.21939677686559
43022,10.9805120729881
43023,0
43024,0
43025,12.4530541112551
43026,6.18117821472612
43027,0
43028,8.00679305057544
43029,0
43030,9.50818084082404
43031,5.61339239946177
43032,4.42712944432955
43033,1.24054129728836
43034,0
43035,0
43036,18.4871573350304
43037,3.24131371886691
43038,2.84187513924721
43039,0
43040,0
43041,1.69276535920515
43042,6.80397796589088
43043,12.7027189969036
43044,0.990426422988842
43045,0
43046,3.76019016680057
43047,4.60630039110364
43048,8.56555569119712
43049,0
43050,1.08265472921274
43051,0
43052,0.63917237193895
43053,5.66648390084513
43054,7.56873830410629
43055,10.9348060526891
43056,0
43057,0
43058,0.447529253101477
43059,4.49642865883855
43060,0
43061,5.66863576420691
43062,0
43063,0
43064,2.30598851022087
43065,3.040556586647
43066,6.91727839150123
43067,6.72610991475932
43068,6.12811905443147
43069,0
43070,7.45265530108189
43071,2.10660324428986
43072,1.34490769859472
43073,2.77607701875914
43074,7.09737726303801
43075,0.46372852203084
43076,7.68621487727905
43077,0
43078,5.55255489989658
43079,0.505296996592958
43080,2.91358750901202
43081,0
43082,0
43083,3.80601111627152
43084,0
43085,2.78240797024065
43086,0
43087,0
43088,0
43089,0.486160554034076
43090,2.41958064892154
43091,0
43092,0
43093,0
43094,14.3164477792631
43095,2.78866268066363
43096,0
43097,0
43098,4.26343142933198
43099,0
43100,0
43101,0
43102,1.37987405041002
43103,0
43104,0
43105,10.0838615791654
43106,0
43107,1.88920971948137
43108,0
43109,7.55753610180168
43110,0.504936918485544
43111,0.39637285284558
43112,0
43113,2.99908494126098
43114,0
43115,0.860510938617155
43116,8.44213447601008
43117,7.6841754601705
43118,0
43119,0.277425628512788
43120,0
43121,3.58398721178179
43122,0
43123,0
43124,12.8109924866341
43125,3.30457700775168
43126,12.3397569700429
43127,0
43128,5.96843618878932
43129,0.307477742282056
43130,0
43131,0
43132,0
43133,0
43134,0
43135,11.493126994359
43136,0
43137,6.72088489154932
43138,0
43139,4.10204079683826
43140,11.1140003411934
43141,0
43142,0
43143,0
43144,0
43145,2.92672158413164
43146,0
43147,0.469967563837927
43148,0
43149,0
43150,10.6618067590092
43151,0
43152,0
43153,1.59711231401163
43154,0
43155,2.30517027288796
43156,0
43157,8.00688145435646
43158,7.53785594227912
43159,6.17430816160653
43160,8.17071984038378
43161,4.96948996322636
43162,0
43163,3.16222500203224
43164,0
43165,0
43166,1.47071138143783
43167,5.72151023539949
43168,0
43169,0
43170,4.98494058442134
43171,0
43172,7.10031249000733
43173,0
43174,5.97295972069507
43175,3.92234990993492
43176,6.66702118606945
43177,0
43178,5.31485144068308
43179,0
43180,0.0561691942207461
43181,2.91525064620823
43182,0
43183,2.07151025423416
43184,0
43185,5.22138325503282
43186,3.78889408728058
43187,0
43188,10.5249523336187
43189,3.45392288755723
43190,0
43191,4.13300818762859
43192,0.630300818287894
43193,2.06839416177626
43194,3.99137514928074
43195,4.29601743539106
43196,7.54687775763885
43197,0
43198,0
43199,11.634903043578
43200,0
43201,0
43202,0
43203,0
43204,0
43205,0
43206,6.67734896483879
43207,14.3055891908344
43208,2.07105885600861
43209,2.68590616762501
43210,0
43211,0
43212,0
43213,0
43214,2.99642242531333
43215,0
43216,4.66196924636899
43217,10.1010970564319
43218,4.31947155728169
43219,10.521320879099
43220,0
43221,0
43222,3.08890405482855
43223,0
43224,2.69349475307942
43225,2.83125232710252
43226,11.3872687419141
43227,0
43228,1.65105994420753
43229,0
43230,0
43231,0
43232,2.509522804924
43233,3.2796054481821
43234,1.47873291784639
43235,7.76157080516008
43236,4.33575908914344
43237,0
43238,5.37023529946593
43239,0
43240,9.20091122783048
43241,0
43242,0
43243,4.67242648689457
43244,0.296090020584803
43245,0.610703748214643
43246,4.20312649999613
43247,0
43248,2.26931114595288
43249,1.17200012412261
43250,0
43251,4.96018713760506
43252,0
43253,0
43254,5.31466275428545
43255,0
43256,0
43257,13.0643905405242
43258,8.50217146050568
43259,11.208162413121
43260,1.50022553398859
43261,9.42377202920549
43262,11.3616042291509
43263,12.4015383959001
43264,0
43265,0
43266,0
43267,3.89978739358234
43268,0
43269,14.8819543343986
43270,4.35762053194527
43271,0
43272,7.19153197219658
43273,0
43274,1.54348488923552
43275,0
43276,3.3366509173528
43277,0
43278,6.22787931045241
43279,0
43280,7.82812296497862
43281,9.25248563594089
43282,15.4645948756057
43283,3.20805260171751
43284,3.67189260727674
43285,3.25571516284446
43286,4.1519874010559
43287,7.19455142204187
43288,1.84712311756295
43289,2.10651585835008
43290,0
43291,5.82553682842031
43292,9.70777926369451
43293,6.04276881666475
43294,14.9880711167317
43295,0
43296,2.2588037281102
43297,2.32533970824261
43298,4.01882900715545
43299,6.95390291243747
43300,3.84594814002415
43301,0
43302,6.0381714284806
43303,0
43304,5.38889873838482
43305,0
43306,0.017148196346365
43307,8.42025918108711
43308,2.43818886744337
43309,6.31579755907811
43310,4.25694308456722
43311,6.4114058072236
43312,0
43313,0
43314,0
43315,0.973809828595365
43316,0.687160956630977
43317,0
43318,4.84409666516997
43319,9.21941829996308
43320,0
43321,7.08655094273136
43322,0
43323,0
43324,0.701111014812157
43325,6.07374393336655
43326,7.28463890850945
43327,0
43328,0
43329,0
43330,3.29876392711223
43331,15.1869281284821
43332,9.18774132206516
43333,2.23735796582247
43334,0
43335,0.237069510915511
43336,0
43337,0
43338,5.87869549735613
43339,2.13214114377302
43340,0
43341,2.78436190683009
43342,11.7264271664194
43343,5.52615080134937
43344,0.0902446609050075
43345,1.80634141174869
43346,0
43347,0.44303308986451
43348,13.1959758999397
43349,0.349560810804275
43350,3.15906117733651
43351,0
43352,6.07662844900589
43353,0
43354,1.03772839571412
43355,0
43356,9.56393727581341
43357,0.69472349924572
43358,12.0858832477335
43359,0.87521828929891
43360,13.8265119913585
43361,7.7312314957643
43362,4.99675042166858
43363,0
43364,0
43365,7.17990118934115
43366,0
43367,7.14769776034354
43368,2.28081792757633
43369,0
43370,0.942293752249324
43371,4.63650181316768
43372,0
43373,12.4904915543182
43374,10.5956507780042
43375,0
43376,1.39753030938409
43377,0
43378,0.420120941852687
43379,0
43380,0.6911028827055
43381,6.45378460386975
43382,7.74533279622831
43383,0.935269096548249
43384,8.40305271286429
43385,12.4095798383724
43386,11.622550099714
43387,0
43388,0
43389,1.00978865402254
43390,0.556452491712313
43391,0
43392,0
43393,11.9294215955788
43394,0
43395,0
43396,6.18547196859265
43397,5.14639805165927
43398,1.05485497277268
43399,8.12717025814835
43400,4.29854282497356
43401,2.25982033217006
43402,8.56096059563429
43403,12.3749548666984
43404,6.45353291066808
43405,10.4320380169237
43406,0
43407,3.55145314116774
43408,0
43409,0
43410,2.38119532964871
